0220907a-0463-4ae0-8a0b-77f5e80fff40,taxonrank,species,53672
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:preparations,M,1610
d621e959-2633-4ec1-a2a2-5d97cd818b47,dwc:taxonRank,Suborder,5655
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:preparations,unknown (fossil),183838
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:countryCode,MW,3328
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:island,Tulagi Island,77
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:country,Estonia,455
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Voucher of Odiellus troguloides,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,holotype of dicrostonyx chionopaes,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Paratype of Eleutherodactylus parvus| Additional Material of Eleutherodactylus parvus,13
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:preparations,skull (subfossil),124
6c6f34ed-58a4-4ba2-b9c7-34524f79a349,dwc:continent,North America,2447
6c6f34ed-58a4-4ba2-b9c7-34524f79a349,dwc:preparations,Peels,54
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:preparations,bone frags,546
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:day,21,594
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:behavior,,502338
95ecb448-3c1f-4145-8565-4f6d51beb62c,dwc:month,,268509
95ecb448-3c1f-4145-8565-4f6d51beb62c,dwc:waterBody,,337252
1c8d18f4-5af2-4d86-98d2-8a5ed06456e2,dwc:georeferenceVerificationStatus,,11877
81316846-80cb-4913-8941-b31537761eb0,dwc:day,,15004
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:preparations,L M/2-M/3,292
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:preparations,R P3/-M2/,26
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:preparations,phalanx frag,39
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:preparations,thoracic vertebrae,3
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:preparations,Dentary w L m1-m2,123
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:preparations,PHALANX 3,131
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:preparations,"ASSOCIATED VERTEBRAE, RIBS & GASTRALIA",3
f9a33279-d6ba-41c7-a511-ef6adfcb6e20,dwc:preparations,fossil - 1; fossil - 1; fossil - 1,666
9e66257f-21a9-491a-ac23-06b7b62ceeb7,dwc:establishmentMeans,,22851
1ba0bbad-28a7-4c50-8992-a028f79d1dc5,taxonomicstatus,,40133
879d475f-4b76-4d18-8cf6-a7e5a6d44926,dwc:day,9,800
2c2cc29c-3572-4568-a129-c8cbec34ccbe,dwc:typeStatus,PLESIOTYPE,267
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:preparations,right P6 frag,1
db3181c9-48dd-489f-96ab-a5888f5a938c,dwc:preparations,100% prepped - 243,4
db3181c9-48dd-489f-96ab-a5888f5a938c,dwc:preparations,100% prepped - 140,5
667c2736-bcd3-4a6a-abf4-db5d2dc815c4,dwc:country,Germany,89
84c24d87-e4ad-4165-8e86-5ae1a249c196,dwc:preparations,femur (distal),151
84c24d87-e4ad-4165-8e86-5ae1a249c196,dwc:preparations,palate (edentulous),5
84c24d87-e4ad-4165-8e86-5ae1a249c196,dwc:preparations,distal humerus,23
84c24d87-e4ad-4165-8e86-5ae1a249c196,dwc:preparations,fragments,39
84c24d87-e4ad-4165-8e86-5ae1a249c196,dwc:preparations,urostyles,2
84c24d87-e4ad-4165-8e86-5ae1a249c196,dwc:preparations,distal caudal vertebra,13
84c24d87-e4ad-4165-8e86-5ae1a249c196,dwc:preparations,eggshell fragment,3
84c24d87-e4ad-4165-8e86-5ae1a249c196,dwc:preparations,anterior Px fragment,8
84c24d87-e4ad-4165-8e86-5ae1a249c196,dwc:preparations,lower molar fragment,1
84c24d87-e4ad-4165-8e86-5ae1a249c196,dwc:preparations,supraoccipital,4
7757c07f-18fd-45c2-84cc-60bd3742e100,dwc:island,,2756
7757c07f-18fd-45c2-84cc-60bd3742e100,taxonomicstatus,,1174
0e162e0a-bf3e-4710-9357-44258ca12abb,dwc:continent,,58874
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:countryCode,KG,187
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,additional material of bankia carinata,7
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,holotype of aramides albiventris mexicanus,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:preparations,tissue (frozen: vapor phase nitrogen); tissue (frozen: vapor phase nitrogen),118
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Paratype of Mabuya englei,11
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,syntype of sialia sialis fulva,2
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Voucher of Platycrinus scobina| Holotype of Platycrinus scobina,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:island,Praslin Island,23
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,paratype of phymaturus patagonicus patagonicus,3
b1f0612a-bc21-424f-b9c1-3bba69ad4f54,dwc:preparations,Permineralization - 4,1262
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Holotype of Pagellus orbitarius,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,paratype of pheidole drepanon,6
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,lectotype of xantholinus temporalis,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Voucher of Vermiceras spiratissimum,2
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,syntype of gerres patao| syntype of gerres patao,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,holotype of ophiocoma alexandri,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:island,Mudge Island,2
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,syntype of chlorops mellea,3
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Voucher of Cyphophthalmus solentiensis| Holotype of Cyphophthalmus solentiensis,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,syntype of cryptolaria longitheca,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Syntype of Ophiothela mirabilis,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Voucher  of Hexasterias polaris,2
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Paratype of Dysderina silvatica,12
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,type of bryaxis deformata,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:island,Long Beach,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:island,Gough Island,5
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,voucher of beyrichites sp. indet.,3
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:country,Chad,10
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Voucher of Villogorgia nigrescens,13
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,syntype of ophiothamnus vicarius,10
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,paratype of orconectes bisectus,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,syntype of chrysemys nuttalii,8
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Syntype of Ophiacantha moniliformis,2
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:preparations,partial animal: tissue (95% ethanol),17
b1f0612a-bc21-424f-b9c1-3bba69ad4f54,dwc:continent,,11442
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Voucher of Zaphrentis explanata| Voucher of Heterophrentis simplex,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Holotype of Rhinoliparis attenuatus| Paralectotype of Rhinoliparis barbulifer,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Holotype of Anyphaena intermontana,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Paratype of Cerion laureani,3
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,paratype of salasiella cornii,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Paratype of Alasmidonta triangulata,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Paratype of Cerion cisnerosi,3
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,paratype of bankia katherinae,9
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,paratype of limicolaria subconica,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Paratype of Pheidole portalensis,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,paratype of synageles bishopi,5
