5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:preparations,/L TOOTH,1
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,taxonomicstatus,accepted,60966
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:preparations,INNOMINATE,251
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:continent,Africa,5809
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:preparations,L DENTARY W P4-M2,152
40250f4d-7aa6-4fcc-ac38-2868fa4846bd,taxonrank,variety,4590
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:day,29,1620
40250f4d-7aa6-4fcc-ac38-2868fa4846bd,dwc:disposition,WVA,10
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:preparations,LONG SLENDER BONE,1
d621e959-2633-4ec1-a2a2-5d97cd818b47,taxonrank,superfamily,1238
40250f4d-7aa6-4fcc-ac38-2868fa4846bd,dwc:reproductiveCondition,flowers & fruits,198
81316846-80cb-4913-8941-b31537761eb0,dwc:preparations,posterior skull fragment,8
1c8d18f4-5af2-4d86-98d2-8a5ed06456e2,dwc:day,31,86
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:preparations,"R MAXILLA, P2/-P3/-P4/, ?ASSOCIATED M1/, M2/, M3/",1
40250f4d-7aa6-4fcc-ac38-2868fa4846bd,dwc:reproductiveCondition,frts,134
95ecb448-3c1f-4145-8565-4f6d51beb62c,dwc:continent,Africa,98
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:preparations,L /m1 post. frag.,3
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:preparations,lower molariform frag,29
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:preparations,"R FEMUR, PROXIMAL, ADULT",12
7b0809fb-fd62-4733-8f40-74ceb04cbcac,taxonrank,family,282
7b0809fb-fd62-4733-8f40-74ceb04cbcac,dwc:country,Canada,89
7b0809fb-fd62-4733-8f40-74ceb04cbcac,dwc:preparations,Dry - 17,117
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:countryCode,GY,2500
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Holotype of Lausus pulchellus,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,type of conosoma knoxii,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:country,Belize,1905
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:countryCode,PY,1107
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:preparations,r p2-m3,1
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:preparations,R+L DENTARIES W P4-M3,2
1ebb0c8e-31f2-4564-b75d-65196bee4f09,dwc:country,BOHEMIA,74
81316846-80cb-4913-8941-b31537761eb0,dwc:preparations,partal costal,1
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:preparations,R DENTARY FRAG W M2-M4,3
0d05a365-36e8-4150-a350-23ed33f79b17,dwc:lifeStage,,2412
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:country,,14129
271a9ce9-c6d3-4b63-a722-cb0adc48863f,taxonrank,,249045
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:preparations,R LWR MANDIBLE,5
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:preparations,R DENTARY P/2-P/3-P/4,1
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:preparations,VERTEBRA AND PARTIAL SKULL,1
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:preparations,"METATARSAL 5,METACARPAL 4",1
81316846-80cb-4913-8941-b31537761eb0,dwc:preparations,tip of snout,1
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:preparations,"SEVERAL TOOTH PLATES, 'SYNTHETODUS'",1
5ab348ab-439a-4697-925c-d6abe0c09b92,dwc:preparations,R DENTARY FRAG W M3-4,7
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,dwc:preparations,"ANTERIOR SKULL IN HARD CONCRETION, L & R P2/-P3/-P4/-M1/-M2/-M3/",1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Voucher of Eleutherocrinus cassedayi,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,paratype of araneus selva,5
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:preparations,whole animal (carded); whole animal (carded); whole animal (carded),24
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Paratype of Chione picta,1
137ed4cd-5172-45a5-acdb-8e1de9a64e32,dwc:waterBody,Indian Ocean,7
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Voucher of Scleracis guadalupensis,10
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,type of apion confectum,4
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,holotype of palaphrodes transversa,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,paratype of elaeomyrmex coloradensis,3
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Voucher of Geocoris bullatus,5
6c6f34ed-58a4-4ba2-b9c7-34524f79a349,dwc:country,Pitcairn Island,2715
6c6f34ed-58a4-4ba2-b9c7-34524f79a349,dwc:country,Bermuda,1793
41b119de-f745-482d-be42-a0155bc76e5d,typestatus,plesiotype,48
41b119de-f745-482d-be42-a0155bc76e5d,taxonrank,order,103
d11f19ae-e946-4a0e-83e5-2052ae8cca62,dwc:lifeStage,,20585
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:country,Israel/Jordan,41
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Syntype of Oscinis longipes,2
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,allotype of philodromus montanus,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,paratype of isculitoides hammondi,4
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:preparations,skeleton (dry); tissue (frozen: vapor phase nitrogen); tissue (frozen: vapor phase nitrogen); tissue (frozen: -80°C) sample,2
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,lectotype of hyperaspis tristis,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:islandGroup,Commander Islands,91
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Type of Carpophilus caudalis,1
271a9ce9-c6d3-4b63-a722-cb0adc48863f,dwc:typeStatus,Paratype of Anolis dolichocephalus sarmenticola,22
271a9ce9-c6d3-4b63-a722-cb0adc48863f,typestatus,holotype of cicindela wapleri,1
